job_id,title,seniority,company,industry,company_size,location,posted_date,listing_age_days,salary,salary_missing,repost_count,repost_interval_days,company_open_roles,company_closed_roles,closure_ratio,hiring_velocity,role_recycling_score,engagement_latency,status,is_ghost,listing_longevity_ratio,open_close_ratio
3E483177,QA Engineer,Principal,Cascade Analytics,Education,mid,"Chicago, IL",18-10-2025,133,176419,0,9,15,43,3,0.0698,3.58,0.8453,37,open,1,4.4333,14.3333
5F6E8EA0,Data Analyst,Director,Prism Analytics,Education,startup,"Atlanta, GA",05-02-2026,23,,1,0,0,9,13,1,0.75,0.0432,10,closed,0,0.7667,0.6923
84115743,Product Manager,Mid-level,Neon Partners,Healthcare,startup,"Miami, FL",11-12-2025,79,89921,0,4,7,19,3,0.248032571,1.58,0.6531,42,open,1,2.6333,6.3333
A4A40F21,Full Stack Developer,Principal,Pulse Collective,Manufacturing,startup,Remote,29-07-2025,214,176004,0,8,19,50,2,0.04,4.17,0.7616,44,open,1,7.1333,25
4003EE04,Data Engineer,Mid-level,Helix Global,Finance,startup,"Phoenix, AZ",26-07-2025,217,,1,7,12,47,3,0.0638,3.92,0.9166,30,open,1,7.2333,15.6667
0ABA2402,Platform Engineer,Intern,Drift Networks,Healthcare,enterprise,"Berlin, DE",28-01-2026,31,52955,0,1,33,11,12,1,0.92,0.2562,10,open,0,1.0333,0.9167
D652B15F,HR Generalist,Mid-level,Catalyst Innovations,Media,startup,"London, UK",20-03-2025,345,,1,5,11,46,2,0.0435,3.83,0.6555,12,open,1,11.5,23
BF5C0928,Marketing Manager,Principal,Axiom Works,Logistics,startup,Remote,14-04-2025,320,191424,0,6,7,52,4,0.0769,4.33,0.8928,16,open,1,10.6667,13
C344895C,Technical Lead,Intern,Cascade Analytics,Education,mid,"Atlanta, GA",12-02-2026,37,50781,0,3,66,8,8,1,0.67,0.337982258,1,open,0,1.2333,1
1140B8E6,Software Engineer,Junior,Monolith Studio,Retail,mid,"Chicago, IL",07-09-2025,174,,1,5,10,16,4,0.25,1.33,0.7783,12,open,1,5.8,4
37BAA288,Cloud Architect,Director,Ionic Analytics,Manufacturing,enterprise,"London, UK",04-05-2025,300,235513,0,6,12,58,4,0.069,4.83,0.9223,42,open,1,10,14.5
F72D52C2,Data Analyst,Lead,Orion Networks,Media,enterprise,Remote,11-08-2025,201,141931,0,3,17,31,3,0.0968,2.58,0.729,31,open,1,6.7,10.3333
F35250D4,Site Reliability Engineer,Intern,Neon Digital,Consulting,enterprise,"London, UK",29-04-2025,305,,1,6,18,39,4,0.157217298,3.25,0.8768,37,open,1,10.1667,9.75
7A67E285,Full Stack Developer,Mid-level,Helix Intelligence,Retail,enterprise,"London, UK",23-02-2026,5,,1,1,78,17,8,0.4706,1.42,0.124,1,open,0,0.1667,2.125
891EB2F8,ML Engineer,Intern,Synapse Collective,Manufacturing,startup,"Seattle, WA",18-06-2025,255,,1,11,17,54,1,0.0185,4.5,0.7993,29,open,1,8.5,54
B258E3F0,Site Reliability Engineer,Principal,Forge Global,Logistics,startup,"San Francisco, CA",29-01-2026,43,185722,0,3,87,19,12,0.6316,1.58,0.318632349,3,closed,0,1.4333,1.5833
4A04B058,DevOps Engineer,Director,Kore Innovations,Consulting,startup,"Austin, TX",30-01-2026,29,199703,0,0,0,14,15,1,1.17,0.3337,3,closed,0,0.9667,0.9333
6654B7AC,Operations Manager,Mid-level,Quark Consulting,Finance,mid,"Miami, FL",17-01-2026,42,,1,1,74,18,13,0.7222,1.5,0.0557,4,open,0,1.4,1.3846
C0A0B404,Data Scientist,Principal,Monolith Studio,Retail,mid,"Atlanta, GA",14-10-2025,137,187479,0,12,7,55,4,0.0727,4.58,0.96,45,open,1,4.5667,13.75
131EF212,Data Scientist,Senior,Catalyst Platforms,Media,mid,"Toronto, CA",25-02-2026,3,147549,0,0,0,4,24,1,0.33,0.347,2,closed,0,0.1,0.1667
6960A2D0,ML Engineer,Junior,Flux Labs,Retail,startup,"Miami, FL",31-01-2026,28,74802,0,0,0,14,17,1,1.17,0.0993,2,open,0,0.9333,0.8235
7EE447DF,Software Engineer,Mid-level,Forge Works,Healthcare,mid,"Phoenix, AZ",05-06-2025,268,,1,12,15,19,2,0.1053,1.58,0.7165,23,open,1,8.9333,9.5
35B191BA,ML Engineer,Intern,Pulse Partners,Finance,startup,"Phoenix, AZ",11-02-2026,17,37330,0,0,0,15,10,0.6667,1.25,0.0336,2,open,0,0.5667,1.5
8386F3E8,Platform Engineer,Director,Helix Works,Consulting,mid,"Dallas, TX",21-10-2025,130,,1,4,21,55,0,0,4.58,0.6617,33,open,1,4.3333,110
AF100B1B,Full Stack Developer,Senior,Meridian Analytics,Media,enterprise,"London, UK",16-01-2026,43,129708,0,1,84,3,5,1,0.25,0.1136,10,closed,0,1.4333,0.6
7DA35B2B,Financial Analyst,Director,Flux Labs,Retail,startup,"Los Angeles, CA",25-01-2026,34,193322,0,1,77,11,6,0.5455,0.92,0.2406,5,closed,0,1.1333,1.8333
965A48FE,DevOps Engineer,Mid-level,Neon Partners,Healthcare,startup,"Seattle, WA",25-02-2026,24,88261,0,3,45,7,7,1,0.58,0.424848794,7,closed,0,0.8,1
91EEBB5C,HR Generalist,Principal,Helix Intelligence,Retail,enterprise,"Toronto, CA",14-01-2026,45,,1,1,80,19,5,0.2632,1.58,0.2488,3,closed,0,1.5,3.8
D5C3E68C,Data Engineer,Junior,Vertex Partners,Logistics,enterprise,"Los Angeles, CA",02-02-2026,26,61026,0,1,30,15,10,0.6667,1.25,0.0332,7,closed,0,0.8667,1.5
B7604F34,QA Engineer,Intern,Vortex Ventures,Retail,mid,"Miami, FL",27-02-2026,1,52072,0,0,0,14,21,1,1.17,0.2829,3,open,0,0.0333,0.6667
450B3CA4,Full Stack Developer,Junior,Quark Solutions,Media,enterprise,"Los Angeles, CA",27-11-2025,93,,1,7,17,54,2,0.037,4.5,0.7939,41,closed,1,3.1,27
3F474E62,Business Analyst,Intern,Pulse Collective,Manufacturing,startup,"Chicago, IL",28-10-2025,123,51043,0,5,15,34,4,0.1176,2.83,0.8351,28,open,1,4.1,8.5
DF93C12C,Data Scientist,Junior,Iris Labs,Manufacturing,enterprise,"Austin, TX",14-12-2025,76,,1,12,20,53,2,0.0377,4.42,0.6672,36,closed,1,2.5333,26.5
445529BF,ML Engineer,Director,Prism Analytics,Education,startup,"Seattle, WA",17-02-2026,11,,1,1,38,15,8,0.5333,1.25,0.0895,7,closed,0,0.3667,1.875
18BACE4C,Sales Executive,Junior,Opus Consulting,Education,mid,"New York, NY",19-01-2026,40,66028,0,1,83,19,7,0.3684,1.58,0.3106,1,closed,0,1.3333,2.7143
D6382641,Software Engineer,Principal,Cascade Technologies,Media,mid,"Atlanta, GA",11-03-2025,354,,1,3,21,44,2,0.0455,3.67,0.663,44,open,1,11.8,22
279F4C95,Software Engineer,Senior,Axiom Studio,Technology,enterprise,"Seattle, WA",02-09-2025,179,131142,0,3,11,50,4,0.08,4.17,0.7566,36,open,1,5.9667,12.5
59DF133A,Site Reliability Engineer,Senior,Arch Group,Manufacturing,enterprise,"Berlin, DE",05-04-2025,329,137434,0,9,12,26,3,0.1154,2.17,0.8866,26,open,1,10.9667,8.6667
3C43A964,Technical Lead,Mid-level,Pulse Collective,Manufacturing,startup,"Los Angeles, CA",22-09-2025,159,87728,0,3,8,16,3,0.1875,1.33,0.9298,36,open,1,5.3,5.3333
D45599E0,HR Generalist,Director,Vortex Systems,Retail,mid,"San Francisco, CA",28-01-2026,31,229322,0,0,0,5,21,1,0.42,0.0109,4,open,0,1.0333,0.2381
3FEE3040,UX Designer,Principal,Helix Works,Consulting,mid,"Austin, TX",15-01-2026,71,,1,2,35,14,5,0.3571,1.17,0.520344922,9,closed,0,2.3667,2.8
E7B4CB0F,Cloud Architect,Senior,Cascade Technologies,Media,mid,"Berlin, DE",26-05-2025,278,,1,5,18,43,2,0.0465,3.58,0.8652,37,open,1,9.2667,21.5
B25D7751,DevOps Engineer,Principal,Grid Studio,Logistics,startup,"Phoenix, AZ",23-01-2026,36,160893,0,0,0,14,10,0.7143,1.17,0.2236,1,closed,0,1.2,1.4
6BC3904E,QA Engineer,Director,Pulse Technologies,Media,mid,"Miami, FL",19-03-2025,346,190391,0,8,21,38,3,0.0789,3.17,0.6737,36,open,1,11.5333,12.6667
9F5228D8,Financial Analyst,Junior,Helix Digital,Logistics,enterprise,"Toronto, CA",07-02-2026,21,64419,0,0,0,17,7,0.4118,1.42,0.255,4,open,0,0.7,2.4286
BF4D7013,Marketing Manager,Intern,Axiom Labs,Logistics,enterprise,"Seattle, WA",27-11-2025,93,36756,0,9,14,19,4,0.2105,1.58,0.7022,29,open,1,3.1,4.75
9BDBED4C,Financial Analyst,Senior,Orion Systems,Healthcare,enterprise,"Seattle, WA",06-03-2025,359,126380,0,10,21,47,1,0.0213,3.92,0.6862,30,open,1,11.9667,47
A4BFF3AE,UX Designer,Principal,Quantum Solutions,Finance,enterprise,"Dallas, TX",14-01-2026,57,163486,0,1,0,16,13,0.8125,1.33,0.319917277,8,closed,0,1.9,1.2308
3E3B1F91,Marketing Manager,Lead,Catalyst Partners,Healthcare,startup,"Austin, TX",19-01-2026,40,149470,0,1,83,16,24,1,1.33,0.2103,7,open,0,1.3333,0.6667
B76F7081,Marketing Manager,Junior,Synapse Collective,Manufacturing,startup,"Boston, MA",15-12-2025,75,,1,6,20,50,4,0.131261559,4.17,0.9369,40,open,1,2.5,12.5
007E73AD,HR Generalist,Director,Flux Ventures,Consulting,startup,"Phoenix, AZ",05-02-2026,23,237497,0,1,51,8,12,1,0.67,0.2781,1,closed,0,0.7667,0.6667
DD068934,Data Scientist,Junior,Meridian Analytics,Media,enterprise,"Denver, CO",22-02-2026,6,,1,1,47,19,23,1,1.58,0.007,6,closed,0,0.2,0.8261
BF415284,Business Analyst,Principal,Horizon Works,Healthcare,startup,"Denver, CO",19-02-2026,9,194224,0,0,0,2,7,1,0.17,0.0694,6,open,0,0.3,0.2857
DC53F2A4,Sales Executive,Lead,Opus Consulting,Education,mid,Remote,14-02-2026,14,152396,0,0,0,10,16,1,0.83,0.2435,7,open,0,0.4667,0.625
9C66A659,Sales Executive,Senior,Forge Global,Logistics,startup,Remote,14-01-2026,74,156263,0,2,53,20,22,1,1.67,0.525492731,1,closed,0,2.4667,0.9091
1BADE540,Business Analyst,Lead,Flux Labs,Retail,startup,Remote,18-01-2026,41,158258,0,0,0,8,15,1,0.67,0.1785,5,open,0,1.3667,0.5333
74767CF1,DevOps Engineer,Intern,Neon Partners,Healthcare,startup,"San Francisco, CA",24-04-2025,310,35021,0,7,7,42,2,0.0476,3.5,0.738,32,open,1,10.3333,21
78248F0B,Full Stack Developer,Lead,Cipher Intelligence,Education,startup,Remote,21-07-2025,222,,1,3,15,60,1,0.0167,5,0.9913,11,open,1,7.4,60
8EE1E058,Backend Developer,Principal,Ionic Partners,Retail,mid,"Chicago, IL",31-03-2025,334,,1,7,9,26,1,0.0385,2.17,0.6644,30,open,1,11.1333,26
6FF54BBA,Business Analyst,Intern,Arch Dynamics,Healthcare,enterprise,"Atlanta, GA",15-01-2026,44,39253,0,1,83,3,20,1,0.25,0.0985,9,closed,0,1.4667,0.15
66537272,QA Engineer,Principal,Jade Innovations,Technology,startup,"Dallas, TX",18-05-2025,286,190071,0,9,16,45,1,0.0222,3.75,0.9638,11,open,1,9.5333,45
5CCBE4EB,ML Engineer,Junior,Orion Networks,Media,enterprise,"Phoenix, AZ",25-10-2025,126,,1,4,13,59,0,0,4.92,0.9151,12,open,1,4.2,118
4E489E64,HR Generalist,Lead,Ionic Consulting,Finance,startup,"Atlanta, GA",15-01-2026,69,,1,3,36,9,21,1,0.75,0.372638847,1,closed,0,2.3,0.4286
10B2B92B,Site Reliability Engineer,Principal,Echo Innovations,Education,startup,"Toronto, CA",11-02-2026,46,185061,0,3,83,13,5,0.3846,1.08,0.423760516,4,closed,0,1.5333,2.6
5DCECB32,Site Reliability Engineer,Principal,Neon Partners,Healthcare,startup,"Seattle, WA",27-02-2026,28,166774,0,2,50,2,19,1,0.17,0.257532287,3,closed,0,0.9333,0.1053
AB11D861,Product Manager,Lead,Helix Ventures,Retail,enterprise,"Seattle, WA",13-02-2026,15,141393,0,1,84,2,6,1,0.17,0.1615,1,open,0,0.5,0.3333
31B43EF7,ML Engineer,Junior,Prism Networks,Education,enterprise,"Los Angeles, CA",21-02-2026,7,,1,1,52,10,14,1,0.83,0.1609,8,closed,0,0.2333,0.7143
59CFD21E,Frontend Developer,Lead,Helix Global,Finance,startup,"London, UK",30-01-2026,54,148178,0,3,38,5,22,1,0.42,0.259016981,7,closed,0,1.8,0.2273
16398FF9,Cloud Architect,Intern,Axiom Studio,Technology,enterprise,"Los Angeles, CA",24-05-2025,280,,1,7,16,29,0,0,2.42,0.7941,45,open,1,9.3333,58
3F55360B,HR Generalist,Director,Ionic Partners,Retail,mid,"Atlanta, GA",28-07-2025,215,,1,9,20,51,4,0.150205129,4.25,0.8173,22,open,1,7.1667,12.75
081292D7,Business Analyst,Lead,Vortex Ventures,Retail,mid,"Phoenix, AZ",23-01-2026,36,176563,0,0,0,15,24,1,1.25,0.0543,2,closed,0,1.2,0.625
77BB4AF1,Data Engineer,Junior,Stellar Global,Consulting,mid,"London, UK",05-02-2026,23,78979,0,0,0,11,19,1,0.92,0.0392,8,open,0,0.7667,0.5789
1E3FC8F1,Security Engineer,Principal,Ionic Platforms,Education,startup,"Berlin, DE",28-05-2025,276,,1,4,20,25,2,0.08,2.08,0.7973,45,open,1,9.2,12.5
4B3E5A65,QA Engineer,Senior,Vector Global,Technology,enterprise,"Miami, FL",16-02-2026,12,136424,0,1,59,14,15,1,1.17,0.2304,10,closed,0,0.4,0.9333
FAE4347D,Data Engineer,Lead,Orion Works,Retail,mid,"New York, NY",10-02-2026,18,179944,0,1,77,14,5,0.3571,1.17,0.2909,6,open,0,0.6,2.8
045C9AA0,Frontend Developer,Principal,Helix Works,Consulting,mid,"Seattle, WA",24-10-2025,127,,1,7,7,39,2,0.120124529,3.25,0.8478,36,open,1,4.2333,19.5
22A639D6,Scrum Master,Mid-level,Nova Dynamics,Technology,enterprise,"London, UK",21-02-2026,7,115579,0,1,85,3,10,1,0.25,0.336,5,open,0,0.2333,0.3
9AADABA9,Full Stack Developer,Intern,Neon Partners,Healthcare,startup,"Phoenix, AZ",24-08-2025,188,45768,0,9,16,32,3,0.197019003,2.67,0.83,29,open,1,6.2667,10.6667
FFAA2B25,Financial Analyst,Mid-level,Monolith Ventures,Education,enterprise,"Boston, MA",24-02-2026,4,81144,0,0,0,4,18,1,0.33,0.2534,6,open,0,0.1333,0.2222
91D7FE92,Financial Analyst,Intern,Prism Networks,Education,enterprise,"Atlanta, GA",23-02-2026,5,47279,0,1,85,9,19,1,0.75,0.1401,8,open,0,0.1667,0.4737
F9FE6DD8,DevOps Engineer,Principal,Axiom Studio,Technology,enterprise,"Denver, CO",05-10-2025,146,,1,8,13,57,2,0.118102569,4.75,0.9284,23,open,1,4.8667,28.5
FE2871A6,Data Scientist,Junior,Apex Digital,Media,enterprise,"Atlanta, GA",13-02-2026,15,58042,0,1,48,6,10,1,0.5,0.0054,6,open,0,0.5,0.6
957C322E,Site Reliability Engineer,Mid-level,Neon Dynamics,Technology,startup,"New York, NY",27-03-2025,338,100610,0,12,17,17,1,0.0588,1.42,0.9865,19,open,1,11.2667,17
D2939068,Financial Analyst,Junior,Cascade Analytics,Education,mid,"New York, NY",16-11-2025,104,,1,7,19,44,1,0.0227,3.67,0.6908,19,open,1,3.4667,44
862BC6A9,Software Engineer,Senior,Quark Works,Retail,mid,"Austin, TX",23-02-2026,5,118866,0,0,0,13,22,1,1.08,0.0407,6,closed,0,0.1667,0.5909
55BE0D94,Technical Lead,Intern,Synapse Collective,Manufacturing,startup,"Atlanta, GA",06-11-2025,114,45698,0,9,18,16,1,0.0625,1.33,0.9182,24,open,1,3.8,16
BF33E03C,Scrum Master,Lead,Prism Dynamics,Technology,enterprise,"San Francisco, CA",22-01-2026,37,150708,0,1,88,8,5,0.625,0.67,0.0929,8,closed,0,1.2333,1.6
AA8F1268,Financial Analyst,Principal,Iris Labs,Manufacturing,enterprise,"Dallas, TX",08-12-2025,82,,1,12,10,37,0,0,3.08,0.6896,14,open,1,2.7333,74
F074C7C4,Business Analyst,Principal,Neon Dynamics,Technology,startup,"Los Angeles, CA",13-07-2025,230,205747,0,11,7,33,3,0.0909,2.75,0.9257,15,open,1,7.6667,11
281CDBD2,Data Scientist,Intern,Forge Global,Logistics,startup,"San Francisco, CA",13-07-2025,230,54602,0,6,14,37,4,0.1081,3.08,0.6519,42,open,1,7.6667,9.25
AE8DF730,Business Analyst,Junior,Echo Analytics,Media,mid,"Atlanta, GA",18-02-2026,10,71740,0,0,0,11,13,1,0.92,0.056,4,closed,0,0.3333,0.8462
9CC51B22,Product Manager,Principal,Vortex Ventures,Retail,mid,"Austin, TX",30-01-2026,29,183689,0,0,0,4,15,1,0.33,0.1992,6,closed,0,0.9667,0.2667
11129690,UX Designer,Director,Cascade Technologies,Media,mid,"Denver, CO",26-04-2025,308,,1,9,12,25,0,0,2.08,0.9411,45,open,1,10.2667,50
52E354D4,Full Stack Developer,Intern,Orion Systems,Healthcare,enterprise,"San Francisco, CA",29-07-2025,214,,1,12,17,42,0,0,3.5,0.8457,28,open,1,7.1333,84
EE1AA8CA,Cloud Architect,Senior,Nexus Dynamics,Media,mid,"Dallas, TX",05-02-2026,37,127617,0,2,0,19,24,1,1.58,0.239415606,5,closed,0,1.2333,0.7917
507237F2,ML Engineer,Director,Lynx Intelligence,Retail,startup,"Miami, FL",27-01-2026,32,177788,0,0,0,16,13,0.8125,1.33,0.2821,9,closed,0,1.0667,1.2308
4C0B6BD8,Security Engineer,Junior,Prism Dynamics,Technology,enterprise,"Toronto, CA",15-02-2026,13,60148,0,1,80,7,10,1,0.58,0.3348,8,closed,0,0.4333,0.7
FACA67E9,Technical Lead,Senior,Grid Studio,Logistics,startup,"Atlanta, GA",30-01-2026,29,123216,0,1,31,6,23,1,0.5,0.101,4,closed,0,0.9667,0.2609
D5CF99A6,Site Reliability Engineer,Senior,Forge Partners,Manufacturing,enterprise,"Boston, MA",26-02-2026,2,142028,0,0,0,17,18,1,1.42,0.3405,10,closed,0,0.0667,0.9444
788226DD,Sales Executive,Intern,Kore Innovations,Consulting,startup,"Phoenix, AZ",26-01-2026,33,41841,0,0,0,20,23,1,1.67,0.1405,8,open,0,1.1,0.8696
C03A355E,QA Engineer,Mid-level,Echo Innovations,Education,startup,"Berlin, DE",29-10-2025,122,105856,0,12,17,49,3,0.0612,4.08,0.9841,19,open,1,4.0667,16.3333
EA3BAB7A,Financial Analyst,Director,Prism Innovations,Retail,enterprise,"Berlin, DE",15-08-2025,197,,1,4,14,57,3,0.0526,4.75,0.9115,10,open,1,6.5667,19
04F9214E,Platform Engineer,Senior,Catalyst Capital,Retail,enterprise,"London, UK",12-02-2026,16,131900,0,1,75,16,20,1,1.33,0.0669,5,open,0,0.5333,0.8
D1244ABC,Financial Analyst,Intern,Meridian Analytics,Media,enterprise,"Los Angeles, CA",23-02-2026,5,,1,0,0,9,14,1,0.75,0.0902,6,open,0,0.1667,0.6429
15D95581,Data Engineer,Mid-level,Nexus Dynamics,Media,mid,"Berlin, DE",06-12-2025,84,,1,11,7,18,2,0.229516537,1.5,0.9875,13,open,1,2.8,9
0960D969,DevOps Engineer,Senior,Helix Studio,Media,startup,"San Francisco, CA",24-02-2026,4,144246,0,0,0,15,25,1,1.25,0.0713,9,closed,0,0.1333,0.6
606AABAB,QA Engineer,Principal,Grid Systems,Retail,mid,"Seattle, WA",04-10-2025,147,,1,5,16,44,0,0,3.67,0.9136,36,open,1,4.9,88
BFF258CA,DevOps Engineer,Principal,Axiom Studio,Technology,enterprise,"Phoenix, AZ",21-10-2025,130,191175,0,3,15,25,3,0.12,2.08,0.8777,28,open,1,4.3333,8.3333
214F2517,Financial Analyst,Intern,Neon Digital,Consulting,enterprise,"Phoenix, AZ",22-06-2025,251,35317,0,5,16,23,2,0.087,1.92,0.9336,32,open,1,8.3667,11.5
F9FADA4F,QA Engineer,Director,Horizon Works,Healthcare,startup,"San Francisco, CA",19-01-2026,40,175158,0,0,0,6,7,1,0.5,0.2354,9,closed,0,1.3333,0.8571
3ED284E9,Frontend Developer,Lead,Ionic Partners,Retail,mid,"Berlin, DE",16-01-2026,64,164437,0,3,39,9,9,1,0.75,0.405425604,10,closed,0,2.1333,1
1ECD67AC,Full Stack Developer,Junior,Horizon Works,Healthcare,startup,"Dallas, TX",14-01-2026,45,62127,0,1,88,12,10,0.8333,1,0.1925,5,closed,0,1.5,1.2
5238457,DevOps Engineer,Mid-level,Ionic Partners,Retail,mid,"Chicago, IL",17-12-2025,73,,1,10,15,36,4,0.1111,3,0.6543,14,open,1,2.4333,9
29301DCF,Financial Analyst,Junior,Catalyst Labs,Technology,startup,"Berlin, DE",25-11-2025,95,72747,0,11,9,43,2,0.0465,3.58,0.8089,42,open,1,3.1667,21.5
179B44F7,Frontend Developer,Mid-level,Quantum Solutions,Finance,enterprise,"Los Angeles, CA",04-06-2025,269,,1,7,9,17,4,0.2353,1.42,0.8909,40,open,1,8.9667,4.25
0C50D2F3,ML Engineer,Intern,Meridian Group,Logistics,startup,"San Francisco, CA",30-06-2025,243,,1,6,16,35,0,0,2.92,0.6944,36,open,1,8.1,70
599E7A91,Software Engineer,Principal,Quark Works,Retail,mid,"Dallas, TX",20-01-2026,39,170576,0,1,65,18,11,0.6111,1.5,0.1292,4,open,0,1.3,1.6364
9EAA26A7,Data Scientist,Lead,Ionic Partners,Retail,mid,"Miami, FL",04-11-2025,116,,1,12,14,31,0,0,2.58,0.7413,31,open,1,3.8667,62
2FB6F453,Business Analyst,Intern,Pulse Collective,Manufacturing,startup,"Berlin, DE",08-03-2025,357,42706,0,9,15,51,1,0.0196,4.25,0.651,11,open,1,11.9,51
1810C276,Security Engineer,Junior,Echo Analytics,Media,mid,"Austin, TX",20-01-2026,39,,1,1,67,14,7,0.5,1.17,0.2787,1,open,0,1.3,2
315FBD85,Cloud Architect,Mid-level,Cipher Intelligence,Education,startup,"New York, NY",04-02-2026,44,84136,0,1,0,13,23,1,1.08,0.393021919,7,open,0,1.4667,0.5652
85A49770,Product Manager,Mid-level,Ionic Analytics,Manufacturing,enterprise,"Toronto, CA",14-05-2025,290,104837,0,6,19,44,4,0.0909,3.67,0.66,30,open,1,9.6667,11
BAC4B060,Security Engineer,Intern,Luminary Intelligence,Media,mid,"San Francisco, CA",15-02-2026,13,59912,0,0,0,5,12,1,0.42,0.0153,10,closed,0,0.4333,0.4167
6E22A60F,DevOps Engineer,Principal,Blaze Capital,Healthcare,enterprise,"Phoenix, AZ",23-01-2026,36,175692,0,0,0,12,12,1,1,0.0659,7,open,0,1.2,1
D492FA3C,Frontend Developer,Junior,Meridian Capital,Retail,mid,Remote,10-06-2025,263,,1,11,13,47,2,0.0426,3.92,0.7794,13,open,1,8.7667,23.5
F15836D2,Data Analyst,Director,Synapse Collective,Manufacturing,startup,"Dallas, TX",08-09-2025,173,,1,12,20,39,4,0.1026,3.25,0.8704,14,open,1,5.7667,9.75
E0B9BC61,UX Designer,Director,Catalyst Partners,Healthcare,startup,"Berlin, DE",21-02-2026,7,,1,0,0,3,10,1,0.25,0.1089,5,open,0,0.2333,0.3
7BCBC6DD,Cloud Architect,Junior,Titan Partners,Technology,enterprise,"New York, NY",11-02-2026,17,79387,0,1,89,8,8,1,0.67,0.3081,8,open,0,0.5667,1
3F047D9D,Data Analyst,Lead,Orion Networks,Media,enterprise,"San Francisco, CA",26-05-2025,278,,1,7,16,18,4,0.2222,1.5,0.8297,42,open,1,9.2667,4.5
45B9FC41,Operations Manager,Senior,Cipher Intelligence,Education,startup,"Miami, FL",10-11-2025,110,129091,0,4,20,56,4,0.0714,4.67,0.808,24,open,1,3.6667,14
1E42307B,Marketing Manager,Mid-level,Cascade Works,Logistics,startup,"London, UK",25-08-2025,187,99793,0,9,13,40,0,0,3.33,0.7107,37,open,1,6.2333,80
3737B2DB,Security Engineer,Junior,Flux Ventures,Consulting,startup,"Seattle, WA",07-02-2026,21,55066,0,0,0,17,14,0.8235,1.42,0.2215,5,closed,0,0.7,1.2143
11486245,Product Manager,Senior,Forge Partners,Manufacturing,enterprise,"Seattle, WA",22-01-2026,37,153666,0,1,41,8,16,1,0.67,0.2058,10,closed,0,1.2333,0.5
F34F0C43,Business Analyst,Junior,Nexus Dynamics,Media,mid,"Toronto, CA",25-04-2025,309,71840,0,4,12,28,4,0.1429,2.33,0.9162,29,open,1,10.3,7
CE6D10D6,Security Engineer,Principal,Monolith Solutions,Consulting,startup,"Boston, MA",25-01-2026,45,192460,0,2,0,17,11,0.6471,1.42,0.291939177,10,closed,0,1.5,1.5455
D946B83F,Data Scientist,Mid-level,Pulse Dynamics,Technology,startup,"Los Angeles, CA",20-01-2026,39,85034,0,1,57,5,9,1,0.42,0.1688,4,open,0,1.3,0.5556
1C2D4608,Product Manager,Senior,Ridge Studio,Media,enterprise,"Toronto, CA",24-01-2026,35,138711,0,0,0,11,9,0.8182,0.92,0.1971,7,closed,0,1.1667,1.2222
A20F6BC7,Security Engineer,Senior,Helix Ventures,Retail,enterprise,"Phoenix, AZ",17-01-2026,42,140350,0,0,0,15,9,0.6,1.25,0.0122,7,open,0,1.4,1.6667
3F0C40F1,Scrum Master,Senior,Arch Group,Manufacturing,enterprise,"Los Angeles, CA",28-07-2025,215,,1,10,18,55,2,0.0364,4.58,0.6874,21,open,1,7.1667,27.5
61D0D107,DevOps Engineer,Director,Synapse Collective,Manufacturing,startup,"Atlanta, GA",09-10-2025,142,,1,8,13,59,3,0.0508,4.92,0.9347,45,open,1,4.7333,19.6667
1D5E8226,Product Manager,Mid-level,Axiom Studio,Technology,enterprise,"Miami, FL",10-06-2025,263,,1,9,9,45,3,0.0667,3.75,0.9161,40,open,1,8.7667,15
E0EAD243,Site Reliability Engineer,Director,Jade Innovations,Technology,startup,"Berlin, DE",05-12-2025,85,205162,0,12,18,46,2,0.0435,3.83,0.7267,22,open,1,2.8333,23
64CA81F7,Backend Developer,Mid-level,Neon Studio,Media,enterprise,Remote,13-02-2026,15,,1,1,32,14,14,1,1.17,0.1543,9,open,0,0.5,1
6FACDA46,Business Analyst,Intern,Catalyst Labs,Technology,startup,Remote,02-09-2025,179,54068,0,9,18,46,2,0.0435,3.83,0.9147,35,open,1,5.9667,23
53463A8F,Cloud Architect,Director,Prism Innovations,Retail,enterprise,"Berlin, DE",03-09-2025,178,226407,0,7,17,46,3,0.0652,3.83,0.8402,28,open,1,5.9333,15.3333
9BEA38E7,Software Engineer,Principal,Pulse Studio,Consulting,startup,"Denver, CO",08-02-2026,20,161204,0,1,87,11,8,0.7273,0.92,0.2115,9,open,0,0.6667,1.375
A48E2AE9,Scrum Master,Intern,Monolith Ventures,Education,enterprise,"Toronto, CA",03-02-2026,25,46676,0,1,38,2,8,1,0.17,0.2564,9,open,0,0.8333,0.25
8005F8D3,Marketing Manager,Senior,Quantum Solutions,Finance,enterprise,"London, UK",14-09-2025,167,,1,8,19,19,2,0.1053,1.58,0.8015,44,open,1,5.5667,9.5
9081CF82,Data Analyst,Director,Helix Intelligence,Retail,enterprise,"Denver, CO",18-01-2026,41,218633,0,1,54,2,8,1,0.17,0.0024,8,closed,0,1.3667,0.25
2257D7E8,UX Designer,Lead,Helix Intelligence,Retail,enterprise,"Miami, FL",21-01-2026,38,177215,0,1,38,10,20,1,0.83,0.2865,1,closed,0,1.2667,0.5
